,id,tweets,likes,created_at,num_retweets
0,1362141016149659654,"""I was always raised with the mindset that I'm going to have to work for all of my opportunities because there's going to be a bunch of barriers for me.""

A must-read via @ChicagoSports:
https://t.co/QLoLG4VvbG",24,2021-02-17 20:45:00,5
1,1362089020948365316,Stanislav’s stock is rising 📈 https://t.co/TsCOIpMpo4,47,2021-02-17 17:18:23,2
2,1362065923457310729,RT @fires_black: Another reminder to everyone this coming tuesday we are collaborating with @FwdFeatherstone to have a serious in-depth con…,0,2021-02-17 15:46:36,19
3,1361710660304928775,Szczęśliwego dnia pączek! 🇵🇱 https://t.co/bHITvXCbxZ,438,2021-02-16 16:14:55,28
4,1360976837292285952,Is your name Carlos? Cuz you’re Terán up our heart. https://t.co/kZqCFpDqcl,86,2021-02-14 15:38:58,5
5,1360680760462741506,"Go get 'em, @KidM3mito 🎮 @eMLS League Series 2 QFs coming up!

https://t.co/LiJeTU2sdA",10,2021-02-13 20:02:28,1
6,1360646914006523913,"RT @eMLS: 8⃣will play 🎮 
1⃣will win 🏆

#eMLS League Series 2 pres. by @CocaCola 
TODAY at 3 PM ET on @MLS https://t.co/sg0rt4HziI 

@xbleu7…",0,2021-02-13 17:47:58,11
7,1360604784458399744,Seen high and low across Chicago 👀,27,2021-02-13 15:00:34,5
8,1360589549693530113,"Good day for some good eats ❄️

https://t.co/KUMPvFJl3m",27,2021-02-13 14:00:01,3
9,1360295879060635656,Sneak peek at what’s coming to Chicago in 2022. https://t.co/kOjMVlRmey,45,2021-02-12 18:33:05,5
10,1360270704319614980,"77 neighborhoods strong, 
each beautifully unique. https://t.co/olDawOS0JX",137,2021-02-12 16:53:03,14
11,1359974482723524608,"RT @VamosFire: ¡No se pierdan esta entrevista con Mauri! 🎙

#VamosFire 

https://t.co/rx7RVIZhhI",0,2021-02-11 21:15:58,3
12,1359945492994678790,"Love is stronger than hate.

Thank you @csingleton__2 for inspiring our staff with your story and your strength. https://t.co/GUsYVlY3hb",80,2021-02-11 19:20:46,13
13,1359902178807320583,The event or what stood after? 🤔,19,2021-02-11 16:28:39,5
14,1359637084814860289,Espinoza under the microscope 🔬 https://t.co/I1BCiJx57t,32,2021-02-10 22:55:16,7
15,1359591876484075523,ok this time for real 👍,100,2021-02-10 19:55:38,10
16,1359566190960668672,"300+ players have worn our shirt.

Drop us your answer 👇 https://t.co/0JoNlhUVru",127,2021-02-10 18:13:34,9
17,1359522936839942144,"Needing all three points in his final qualifier, @KidM3mito scored a 90th-minute winner to secure his place in Saturday's quarterfinals.

https://t.co/UPv1h40lmx",16,2021-02-10 15:21:41,3
18,1359522885874946058,"Book it ✔️

@KidM3mito will compete for an @eMLS trophy this weekend.",34,2021-02-10 15:21:29,2
19,1359366360216797187,RT @KidM3mito: Finished 6th place overall in @eMLS LS1 &amp; LS2 which means I have officially qualified for eMLS Cup! Time to grind between no…,0,2021-02-10 04:59:30,2
20,1359165907659083782,Like both? Replies are encouraged 👍,83,2021-02-09 15:42:59,17
21,1358888084159533059,Offor 101 with @TNTerens 📚 https://t.co/R4dzaYCH7L,52,2021-02-08 21:19:00,3
22,1358880105393709062,RT @AlvaroMedran: When @calvo05oficial @fherbers9393 @Tongagimenez are in the middle......,0,2021-02-08 20:47:18,3
23,1358847788243689477,"More voices from more communities.

This week we'll bring our roundtables to life across social as part of our effort to reach more Chicagoans.

Hit the link for our latest update 👇",95,2021-02-08 18:38:53,18
24,1358083031693680640,🗣🗣🗣,65,2021-02-06 16:00:01,3
25,1357719332797771780,"""I’m so focused on just what I can do better today or tomorrow.""

Mauricio loves the work 🔥",89,2021-02-05 15:54:48,11
26,1357500112797327362,RT @TracyBaimWCMG: Happy to be on this project with @ChicagoFire repping for the @Chicago_Reader   As a lifelong lover of soccer—and a play…,0,2021-02-05 01:23:42,5
27,1357449144844058626,"RT @VamosFire: Un tiro tan bello que se debe ver en cámara lenta 🤩

#VamosFire https://t.co/zYmPnpbqbb",0,2021-02-04 22:01:10,3
28,1357372369292193793,RT @KidM3mito: Tough night with a lot of close matches. We are back next Tuesday for more. #CFFC https://t.co/ss59EO9NGB,0,2021-02-04 16:56:06,1
29,1357025526641274881,RT @firejrs: Celebrating National Girls and Women in Sports Day❗️We are honored to have so many talented and hardworking girls and women th…,0,2021-02-03 17:57:52,3
30,1356997273788559364,"As a part of their involvement on the council, each member is representing a Chicago non-profit, and the club is donating $5,000 to each.

https://t.co/KocNVADZie",20,2021-02-03 16:05:36,5
31,1356988598080446464,"""I'm honored to bring together a community to help reimagine what the crest of the Chicago Fire can be.""

@kevincoval pens our latest update ✍️

Read more » https://t.co/mPY6TKeXSy https://t.co/NqslMrxttn",21,2021-02-03 15:31:08,3
32,1356988365304954882,"From all corners of our city, helping create a crest for all Chicago.

👋 https://t.co/q2QNlrRBEt https://t.co/ckWRlnBFAX",84,2021-02-03 15:30:12,12
33,1356973011405004802,"7 points through 3 games.

Vamos @KidM3mito 🔥

https://t.co/V2fcnFKCkJ",32,2021-02-03 14:29:11,1
34,1356944412358701057,RT @KidM3mito: UNDEFEATED after night 1! Currently sitting in 4th place for LS2. Back at it again tomorrow. #CFFC https://t.co/9lU60fQ9JY,0,2021-02-03 12:35:33,1
35,1356762525707214851,In other Frankowski news... here is a video of Kuba again showing he has an absolute rocket for a left foot. https://t.co/Sn1ibByk4S,145,2021-02-03 00:32:48,7
36,1356708976767995904,Inductees will be revealed in March 🤞,74,2021-02-02 21:00:01,10
37,1356682455793696773,"@chicagonisa Welcome home, CJ 👏",71,2021-02-02 19:14:38,7
38,1356678888827613187,Frankie got his resident status 🇺🇸,258,2021-02-02 19:00:27,16
39,1356669388519276546,@ESPNFC https://t.co/J9KE1zMLVO,125,2021-02-02 18:22:42,2
40,1356415791155929089,We go again 🎮 @KidM3mito begins @eMLS League Series Two qualifying on Tuesday.,33,2021-02-02 01:35:00,2
41,1356378505974587392,"Kick off #BlackHistoryMonth by exploring stories about the Black experience in the U.S.

Scholarships will be awarded to the best essays + every Chicago area entry will be entered to win Fire tickets and gear.",58,2021-02-01 23:06:50,19
42,1356362819525107712,@chicagosky @Candace_Parker Need that jersey asap 🔥  LET'S GOOO,119,2021-02-01 22:04:30,4
43,1355581712454078472,@FireTransfers They came to play but they ain’t playin’ around.,16,2021-01-30 18:20:40,0
44,1355556652318138370,"@meninred97 Got you! All on IG.

Offor = cheenonso
Ivanov = stanislaviivanov
Espinoza = jhonespinoza_14",16,2021-01-30 16:41:05,1
45,1355555776123822089,"New in town 🔥 Offor, Ivanov, and Espinoza have arrived in Chicago. https://t.co/qTfLAHX3fW",260,2021-01-30 16:37:36,21
46,1355179197405290502,"1,200+ responses and counting.

Popular themes so far... ✍️",66,2021-01-29 15:41:13,8
47,1354831560743280650,"Check in. Be kind. Offer support. 

#BellLetsTalk",208,2021-01-28 16:39:50,97
48,1354487740012900355,"RT @VamosFire: 𝚈 𝚊𝚑𝚘𝚛𝚊, 𝚞𝚗 𝚙𝚘𝚎𝚖𝚊... 😍 https://t.co/BaieMz0dNX",0,2021-01-27 17:53:37,42
49,1354213894840004612,@Render312 Big same!,4,2021-01-26 23:45:27,0
50,1354213253996535816,"@Nate9513 You're a star in our eyes, Nate.",7,2021-01-26 23:42:54,0
51,1354212897384255488,"@Wbrne Good catch, thank you!",1,2021-01-26 23:41:29,0
52,1354207863762255878,"@Nate9513 We read, promise! 😿 Did you write down a Chicago neighborhood on the submission page or your city in Alabama?",1,2021-01-26 23:21:29,0
53,1354203528147857409,"We asked you to share thoughts on the city, the club, and the crest.

Chicagoans everywhere spoke up.

Check out the entire visual summary in our latest project update 👇",164,2021-01-26 23:04:15,28
54,1354098875624280064,"Year 2 coming soon.

January 2020              January 2021 https://t.co/uwouyykWt2",233,2021-01-26 16:08:24,13
55,1353806337961062403,@meninred97 https://t.co/7qfv08Ev5N,13,2021-01-25 20:45:58,1
56,1353805666352152576,MLS has announced that the 2021 season will begin on April 3 🗓,201,2021-01-25 20:43:18,27
57,1353720881600749568,Chicago Fire FC President Nelson Rodríguez has stepped down from his position.,613,2021-01-25 15:06:23,102
58,1353403420661719040,Mauricio's moving up 🇺🇸,207,2021-01-24 18:04:55,21
59,1353024737899929601,"Hard work in front of them. City at their back.

Homegrown is a way of life.",76,2021-01-23 17:00:10,10
60,1352758794598678528,"Roundtables are underway. Keep an eye on your inbox for the invite.

Week 2 updates from our friends and collaborators @littleRbigE 📝",52,2021-01-22 23:23:24,8
61,1352703923107360772,"""The most intriguing signing of the MLS offseason."" ✍️ @TheAthleticSCCR goes deep on Jhon Durán.

https://t.co/3F6QgSTly7",56,2021-01-22 19:45:21,8
62,1352659902481788928,"Mitch Guitar: *exists*

Twitter: https://t.co/MlZcfIouO4",90,2021-01-22 16:50:26,19
63,1352658980259176449,"More on our 3 #SuperDraft picks 👀

Yes, including Mitch Guitar.
https://t.co/ZgNUiFghiX",53,2021-01-22 16:46:46,6
64,1352380534333308931,"From @ForwardMSNFC's backyard...

Welcome, Mitch Guitar 🔥 https://t.co/QfZZKbcflL",211,2021-01-21 22:20:20,26
65,1352379453788319757,"Our second pick is in...

Welcome, Christian Pinzon 🔥 https://t.co/10RPpVl5YA",167,2021-01-21 22:16:02,51
66,1352373444634140672,"With the 33rd overall pick...

Welcome, @jacksonragen12 🔥 https://t.co/lWN4W1JeWj",105,2021-01-21 21:52:09,22
67,1352330427915067393,"2021 #SuperDraft kicking off 🔥

Our picks:

Round 2, Pick 6 (33rd overall)
Round 2, Pick 20 (47th overall)
Round 3, Pick 6 (60th overall)

https://t.co/REXcaOHWuW",35,2021-01-21 19:01:13,3
68,1352276782460907524,"#SuperDraft day in MLS ⏰

Follow along live at 1 p.m. CT:",32,2021-01-21 15:28:03,3
69,1351918839840301060,RT @VamosFire: ¡Gastón no para! 🙅‍♂️💪 https://t.co/lCyFo3r5CO,0,2021-01-20 15:45:43,3
70,1351700450999939080,"RT @SoldierField: We are #BrighterTogether 🕯

After a moment of silence tonight, our colonnades were illuminated amber to pay tribute to th…",0,2021-01-20 01:17:55,60
71,1351585590815420422,"RT @VamosFire: ¡Nuestro capitán trabajando duro con la @fedefutbolcrc!

#VamosFire https://t.co/1JuE3N8Zkx",0,2021-01-19 17:41:30,2
72,1351176800962027533,Strive each day to bring about positive change. #MLKDay https://t.co/eVcvBiMDYm https://t.co/4lIZ8ce8sB,170,2021-01-18 14:37:07,21
73,1350554953601982466,Look at Mauri thriving. https://t.co/bbEsnJjcX5,68,2021-01-16 21:26:07,5
74,1350472886784565249,Register by February 15 and get access to a variety of incentives including four tickets to future match 🔥,27,2021-01-16 16:00:01,3
75,1350216504931983361,"Just the beginning.

Thank you to everyone who has shared their voice in these first 7 days.

Week 1 updates 📝",122,2021-01-15 23:01:15,15
76,1350170107981557774,Fire family runs deep.,66,2021-01-15 19:56:53,6
77,1350119063301873672,"Top 10 finish in League Series One. Here's what's next for @KidM3mito:

https://t.co/rocQiDUYKT",29,2021-01-15 16:34:03,1
78,1349752670547042306,Luka's eager to get back at it 🔥,80,2021-01-14 16:18:08,7
79,1349534617032937475,"@chiredstarsPR @madog_9 Welcome to Chicago, @madog_9! 👏",66,2021-01-14 01:51:40,2
80,1349487598604054529,Ideas? Inspiration? Send 'em here 👇,77,2021-01-13 22:44:50,9
81,1349393370033123340,"Attracting talent at home and abroad. 

@ChicagoSports spotlights our club's growing scouting network 📰

https://t.co/kVpYrIFAaL",56,2021-01-13 16:30:24,8
82,1349381718919274497,"All to play for tonight.

@KidM3mito is 2 points out of a top 8 spot with 2 games to play. https://t.co/QHQQukzkr2",19,2021-01-13 15:44:06,0
83,1349210058446540800,RT @KidM3mito: Ended my night with 9 additional points on the board. Looking to clutch up in tomorrow's remaining matches. #CFFC 🔥 https://…,0,2021-01-13 04:21:59,4
84,1349068135605948416,"RT @VamosFire: Qué bonitas palabras 🥺♥️

¡Te esperamos con ganas! https://t.co/OTNRg4BeqL",0,2021-01-12 18:58:02,8
85,1349050671526514692,In case you needed a timeline cleanse. https://t.co/hyzOrTpU7Q,152,2021-01-12 17:48:38,11
86,1348676324999749640,"The second-youngest goal scorer in the history of 🇨🇴's top flight.

Arriving 2022 » https://t.co/E6GkRxbOF4 https://t.co/q4O63cCKMm",100,2021-01-11 17:01:07,15
87,1348661511028432897,"Meet your newest signing, Chicago 🔥 https://t.co/cH1UetbCJR",169,2021-01-11 16:02:15,14
88,1348653600952774657,"Durán, 17, becomes the youngest international signing in @MLS history. He'll join us in 2022 after turning 18.

https://t.co/TGbpSeTWg2",129,2021-01-11 15:30:49,19
89,1348653396073607170,"One of the best young talents in world football is coming to Chicago.

Welcome, Jhon Jáder Durán 🇨🇴 https://t.co/gD6C3JTAHB",466,2021-01-11 15:30:01,71
90,1348298382624894980,"Mood all day 🐻⬇️

https://t.co/TJcLgygWfO https://t.co/dGW9rSFLJL",300,2021-01-10 15:59:19,20
91,1348291686821146624,"Calling all Chicagoans.

🔥 https://t.co/qP1KEZS2v1 https://t.co/sdA8S1Kqxq",72,2021-01-10 15:32:42,12
92,1348019406761299970,"Behind you all the way, @KidM3mito!",44,2021-01-09 21:30:46,1
93,1347922277120282627,Man of his word 💯,153,2021-01-09 15:04:48,13
94,1347672225583927299,We'll read every word. https://t.co/I6g59DBLEo,44,2021-01-08 22:31:11,5
95,1347665266071764997,"Keep 'em coming.

✍️ https://t.co/qP1KEZS2v1 https://t.co/mMeBtYJZ6m",123,2021-01-08 22:03:32,11
96,1347629563866722305,"▪️ When will the new crest debut?
▪️ Will club colors change too?
▪️ What's next to get involved?",69,2021-01-08 19:41:40,7
97,1347625729840844803,@MotorolaUS Can't wait! 👀,4,2021-01-08 19:26:26,0
98,1347617616463073284,RT @sentrock: ⚽️  new things coming soon. 👀 https://t.co/PtiphnxGP7,0,2021-01-08 18:54:11,7
99,1347617601233575937,RT @kevincoval: honored to be a part of the The Stand for Chicago Council - if you are a @ChicagoFire fan or want your voice heard we need…,0,2021-01-08 18:54:08,2
100,1347614536401104896,"A team effort, starting with you.",80,2021-01-08 18:41:57,8
101,1347587672693469194,A year ago today.,274,2021-01-08 16:55:12,30
102,1347581546669236226,"Today we are pleased to announce our plans to develop an all-new visual identity with your involvement every step of the way.

https://t.co/ZYATExj655",248,2021-01-08 16:30:52,34
103,1347581355555778560,"Let’s collab, Chicago. 

🤝 https://t.co/qP1KEZS2v1 https://t.co/HHM4lqPC7y",940,2021-01-08 16:30:06,145
104,1347202815781982208,RT @KidM3mito: Tough matches tonight. Hoping to come back stronger next week. #CFFC https://t.co/NFTf5rMog4,0,2021-01-07 15:25:55,2
105,1346874166897745925,"Last camp before Olympic qualifying.

Mauricio got the call. https://t.co/e2phGxbaKm",87,2021-01-06 17:39:59,9
106,1346678511214469120,"Big finish on night one. Keep it up, @KidM3mito.

🎮: https://t.co/W1OwyFEeG3 https://t.co/HjoAxDygR5",55,2021-01-06 04:42:31,2
107,1346585823299457024,"2021 @eMLS season kicks off tonight.

Let's go, @KidM3mito 🔥",71,2021-01-05 22:34:13,6
108,1346519506445885449,"January camp calling.

Mauricio Pineda joins up with the U-23 #USMNT 🇺🇸",165,2021-01-05 18:10:42,19
109,1345787141108998144,@mikeflo00 Weekends on the lakefront can't come soon enough!,5,2021-01-03 17:40:32,1
110,1345785831756189696,"Hello, 2021 ✌️ https://t.co/bHsWGAR2dr",152,2021-01-03 17:35:20,10
111,1344886072199815170,"Happy New Year, Chicago 🎉 https://t.co/B4ntgo3cRD",327,2021-01-01 06:00:01,29
112,1344720195177377795,"A fundamental part of our future.

Mauricio is here to stay 🔥",289,2020-12-31 19:00:52,27
113,1344340879050375168,How bad do you want it? https://t.co/mwIGf5odnc,47,2020-12-30 17:53:36,2
114,1344000993399193600,@chiredstarsPR Boom 🤯. Welcome to Chicago!,75,2020-12-29 19:23:01,0
115,1343966113973997569,Built different in Chicago. https://t.co/VYJeLjf6lQ,69,2020-12-29 17:04:25,6
116,1343625261418332161,The future takes flight. https://t.co/ffSiH52ghq,114,2020-12-28 18:30:00,17
117,1343235023269335041,"The Homegrowns.

New series dropping this week 👀 https://t.co/z1JkJCM6Yk",188,2020-12-27 16:39:20,14
118,1342862855784210439,"42 pitches, 42 places to play. https://t.co/g6uuviiBIC",445,2020-12-26 16:00:28,42
119,1342143859023781890,Wishing Chicagoans everywhere a safe and happy holidays ❄️ https://t.co/UjsuO4NZlc,117,2020-12-24 16:23:26,11
120,1341422982279806977,✊🏿✊🏾✊🏽 People Power ✊🏽✊🏾✊🏿 https://t.co/1HeyaD9AzN,87,2020-12-22 16:38:56,7
121,1341081000307290112,Missing these sounds 🔊🔊🔊 https://t.co/tHyFFivO02,73,2020-12-21 18:00:01,6
122,1341054906208161793,Luka's looking forward to 2021. https://t.co/QAJLGs7HJN,86,2020-12-21 16:16:19,5
123,1340364000844947456,"RT @DjoMihailovic: Chicago Fire Faithful, you’ve showed unconditional love and support over the years. It’s been a dream to play for this a…",0,2020-12-19 18:30:55,25
124,1340039278219436033,🤝 @CharlotteMLS,185,2020-12-18 21:00:35,20
125,1340016215931060224,"Big hearted and only getting started.

Take a look at the powerful work of our P.L.A.Y.S. Program. https://t.co/koP8tXerq7",67,2020-12-18 19:28:56,5
126,1339574284482580480,"Memories ❤️ Wishing you the best, @DjoMihailovic. https://t.co/qwFk4EHKJ8",254,2020-12-17 14:12:52,23
127,1339563710168313859,"Nearly a decade representing our city and our club. 

Thank you, Djordje.",444,2020-12-17 13:30:51,40
128,1339347608272130048,"RT @KidM3mito: We are back. @eMLS 2021 schedule is revealed!

Direct seats to the @EASPORTSFIFA Global Series Playoffs for top finishers at…",0,2020-12-16 23:12:08,3
129,1339245740917284864,"RT @71Resistencia: Chicago,2020 has been quite a ride so far.But let’s close it on a good note by putting a smile on a child’s face &amp; helpi…",0,2020-12-16 16:27:21,11
130,1339003845544976384,"Our roster remained intact coming out of today's Expansion Draft.

https://t.co/uh5xMx1eC3",20,2020-12-16 00:26:08,3
131,1338940082661683201,"Spotlighting Chicago stories 🍿

Look back at each edition of The Open on WGN and ESPN+ this year.

https://t.co/Ytr7ZTv2Au",43,2020-12-15 20:12:46,3
132,1338561225563774979,Here's our list of protected players in advance of Tuesday's Expansion Draft:,65,2020-12-14 19:07:20,7
133,1338501296643584003,"RT @KidM3mito: Excited to announce that I’ll be representing @ChicagoFire in the 2021 @eMLS season! 
￼
#CFFC https://t.co/d4YOcvcy9j",0,2020-12-14 15:09:11,6
134,1338499130512076802,".@KidM3mito joins Chicago's own @TheBITW7 on the sticks in 2021.

https://t.co/Bz9TBDrwDS",16,2020-12-14 15:00:35,1
135,1338499027231514627,"The first ever @eMLS Cup champ is coming to Chicago.

Welcome, @KidM3mito 🔥 https://t.co/o1OXXEjy1q",114,2020-12-14 15:00:10,4
136,1338166881862234114,We've acquired $125k in General Allocation Money from @ColoradoRapids 🤝,69,2020-12-13 17:00:21,9
137,1338159245532008449,Now 16 players aged 23 or younger on our squad for next year.,72,2020-12-13 16:30:00,1
138,1337966340955582465,Next season starts now. https://t.co/eGJBv4stVv,193,2020-12-13 03:43:28,17
139,1337779100753211394,"RT @MLS: 𝑳𝒊𝒎𝒊𝒕𝒆𝒅 𝒆𝒅𝒊𝒕𝒊𝒐𝒏: #MLSCup

🗣 IT'S GAMEDAY!",0,2020-12-12 15:19:27,121
140,1337453003759030272,Order today to get it by Christmas! 🎁,43,2020-12-11 17:43:39,1
141,1337106305811685376,Six caps and counting for @DjoMihailovic 🇺🇸,79,2020-12-10 18:46:00,3
142,1336807840904851457,"🔹85 appearances in 🇧🇬's top flight
🔹Named 🇧🇬's Best Progressing Player
🔹Europa League experience
🔹29 youth international caps

Still just 21 years old.",116,2020-12-09 23:00:00,11
143,1336792743931240448,"I-v-a-n-o-v

Let me google that for you. https://t.co/fiqftUFKcS",97,2020-12-09 22:00:01,7
144,1336788031353872386,"@chicagobulls @timjsinclair #BullsNation gonna love him.

https://t.co/uNaWtvfqMQ",27,2020-12-09 21:41:17,0
145,1336775897614065667,Shoutout to our guy @TMeola1. Legend on the field and in the booth. https://t.co/A9MvTaXAHL,48,2020-12-09 20:53:04,0
146,1336772653378580481,One of the best to lace 'em up. https://t.co/Ak2simNwhG,38,2020-12-09 20:40:11,1
147,1336770878491811843,Buzzing for @BocaBoca3 🔥,95,2020-12-09 20:33:08,10
148,1336756470407438337,@patrickmccraney No choice but to stan.,10,2020-12-09 19:35:52,0
149,1336755379603206144,"We've acquired Bulgarian youth international Stanislav Ivanov.

https://t.co/XcBIJUTjcI",73,2020-12-09 19:31:32,12
150,1336755001344073728,Got our guy 🇧🇬 https://t.co/IblAS2INzZ,244,2020-12-09 19:30:02,29
151,1336705934077399049,Got eyes on our boys in 🔴⚪️&amp;🔵 tonight.,51,2020-12-09 16:15:04,1
152,1336432981569888256,"Five years later, these two could suit up for the #USMNT tomorrow 🇺🇸 https://t.co/n61fvf95jY",87,2020-12-08 22:10:27,4
153,1336383005074616322,"❄️ Be a holiday hero ❄️

Donate from home or at @Fire_Pitch to help us support @NightMinistry.",43,2020-12-08 18:51:51,10
154,1336058099896098818,Update: Kuba is 2 and putting in left-footed crosses now 😳😳😳 https://t.co/Jcoy5SRw5P https://t.co/CTxGYxKZKk,186,2020-12-07 21:20:48,9
155,1335237794604650496,With us even while apart. https://t.co/B3hJeiX9LR,118,2020-12-05 15:01:12,13
156,1334901908314738693,Ends Sunday don't miss out 👇 https://t.co/fV8xMTtrgg,19,2020-12-04 16:46:30,1
157,1334901142397083659,"RT @VamosFire: ¡7️⃣7️⃣ intercepciones de @calvo05oficial este año!

Nuestro capitán lideró la @MLSes con 20 más que el segundo clasificado…",0,2020-12-04 16:43:28,6
158,1334612026321145860,@DROSELFC bet.,7,2020-12-03 21:34:37,0
159,1334611047886561282,@brfootball @MLS Got my city doing front flips 🔥,72,2020-12-03 21:30:44,0
160,1334258541369159684,Help us give back to Chicago ❤️,51,2020-12-02 22:10:00,12
161,1334177514906923008,"RT @USMNT: These guys go back a ways... 🏆

@DjoMihailovic 🤝 Mauricio Pineda 

#cf97 https://t.co/fw4M6aMIVE https://t.co/8Iu3aLl7wS",0,2020-12-02 16:48:02,12
162,1334177483470622721,@USMNT @DjoMihailovic This content right here &gt;&gt;&gt;&gt;,26,2020-12-02 16:47:54,0
163,1334170973113884678,.@ChiFireAcademy to the #USMNT 👏 https://t.co/wFJhDJ9gME,241,2020-12-02 16:22:02,15
164,1334159853653254146,RT @VamosFire: Mauricio Pineda fue el primer jugador egresado de las fuerzas básicas en ser titular en todos los partidos del equipo durant…,0,2020-12-02 15:37:51,5
165,1333908316360151041,RT @Bronibro13: These past 4 years at the fire have been nothing short of amazing. I could not have been more grateful for all of the suppo…,0,2020-12-01 22:58:20,27
166,1333906557768175617,Watching for Djordje and Mauri like 🔎🔎🔎🔎🔎🔎🔎🔎🔎 https://t.co/CJy7AHy5ty,37,2020-12-01 22:51:20,2
167,1333897412163887107,From First-Team All-ACC to first #USMNT call-up 🔥,134,2020-12-01 22:15:00,11
168,1333865187208785920,"Another day, another Mauri milestone.

Hello, @USMNT. https://t.co/ljycX3nBpF",88,2020-12-01 20:06:57,8
169,1333838272351535105,Big opportunities ahead 🇺🇸,57,2020-12-01 18:20:00,3
170,1333807958917001218,"Lemont, Illinois, 𝐔𝐒𝐀

@DjoMihailovic back with the #USMNT ahead of a packed 2021 calendar. https://t.co/97XyqnvgRx",133,2020-12-01 16:19:33,3
171,1333532330049359872,@USMNT Vamos! 🇺🇸,22,2020-11-30 22:04:17,0
172,1333532170825109506,"Two of our own in red, white &amp; blue.

@DjoMihailovic and Mauricio Pineda have been called up to the @USMNT 🇺🇸",330,2020-11-30 22:03:40,62
173,1333501060007276544,We're thankful for Brandt's time in Chicago and wish him nothing but the best.,126,2020-11-30 20:00:02,10
174,1332713662864388096,Love a masked up king. https://t.co/Z7hLMKAPyy,92,2020-11-28 15:51:12,0
175,1332381102103818240,"RT @TNTerens: Been meaning to get something off my chest @ChicagoFire fans...

https://t.co/nHaZuiCPEx",0,2020-11-27 17:49:43,11
176,1332350546150387712,That gear you had your eye on 👀,32,2020-11-27 15:48:18,2
177,1332043949314363394,No one dished 'em like Djordje 🍽 https://t.co/U6NjDy0EbF,98,2020-11-26 19:30:00,8
178,1331980263577034754,Thankful for our city &amp; Fire family ❤️ https://t.co/3JbmmxaiQa,37,2020-11-26 15:16:56,4
179,1331980061579374597,Cooking up a Thanksgiving feast. https://t.co/8d7Mznax1k,65,2020-11-26 15:16:08,5
180,1331760833374937088,"Thanksgiving is different this year, but our gratitude is the same.

✍️ @tnterens",129,2020-11-26 00:45:00,9
181,1331699300536037379,"RT @VamosFire: Gracias por tu fútbol, Diego Maradona ⚽️💙 https://t.co/WsLapaEDIw",0,2020-11-25 20:40:29,15
182,1331364473140031489,Support your city and its youth.,39,2020-11-24 22:30:00,2
183,1331298129610747904,Happy Tuesday to everyone but especially this penguin who hopped over the line at Soldier Field. https://t.co/Mnt9eOaUlS https://t.co/hegZi6HhtL,377,2020-11-24 18:06:23,29
184,1330939365787365377,See him at Soldier Field in 2021 🤩 https://t.co/x7E0Lza14D,59,2020-11-23 18:20:47,3
185,1330937949643476999,@shedd_aquarium @ChicagoBears @SoldierField waddling into our hearts 🥺 https://t.co/2wbpnbFI5p,63,2020-11-23 18:15:09,2
186,1330921098179989506,"◾️ Captained 🇪🇨 to win the U-20 South American Championship

◾️ Captained 🇪🇨 to a third-place finish at the U-20 World Cup

◾️ Made 54 appearances and 48 starts in 🇪🇨’s top-flight

Welcome to Chicago, Jhon Espinoza. https://t.co/5o5dlZKIjR",244,2020-11-23 17:08:11,26
187,1330904247848808465,"We've acquired 21-year-old defender Jhon Espinoza from @Aucas45 🔥

https://t.co/agVC3vP1zR",92,2020-11-23 16:01:14,19
188,1330903959880536065,"Young 🇪🇨 international on the come up, coming soon to Chicago. https://t.co/X7nhMN3cbI",399,2020-11-23 16:00:05,75
189,1329820729743986689,"RT @VamosFire: Porque ustedes lo pidieron...

🥁 🥁 🥁

¡@alvaromedran nos platica el significado de su tatuaje, su festejo de gol y más 🙌!

h…",0,2020-11-20 16:15:43,2
190,1329236916043132928,@chicagobulls @patricklw4 Big things ahead @patricklw4 🔥,57,2020-11-19 01:35:51,0
191,1328752335997317120,"Vote for @AlvaroMedran's solo run and finish against Houston to win @MLS Goal of the Year! ✅

https://t.co/5OSpSfpvml",33,2020-11-17 17:30:18,2
192,1328752259014873088,Stunning from the Spaniard 😱 https://t.co/s3EO3iit21,87,2020-11-17 17:30:00,6
193,1328469143771865088,12 goals in season one and still just getting started. https://t.co/f7w8zle1FY,76,2020-11-16 22:45:00,6
194,1328450270695616512,What? Mauricio is evolving. https://t.co/8zF4JqG9nO,134,2020-11-16 21:30:00,17
195,1328431394876514304,"2020 #cffc MVP 🥇
2020 #cffc Golden Boot 👟
Screw it, Robert Berić fan cam 🎥 https://t.co/iLYiVXl30i",103,2020-11-16 20:15:00,7
196,1328417112361218049,"Worth his weight in it.

Robert Berić has won the 2020 #cffc Golden Boot. https://t.co/5ZVge8qesU",46,2020-11-16 19:18:15,2
197,1328416921855938560,"Arrived as a rookie. Played like a vet.

Mauricio Pineda is #cffc’s 2020 Defensive Player of the Year. https://t.co/d8CWMRQgSq",62,2020-11-16 19:17:29,9
198,1328416727693217793,"It all started with a handshake.

Robert Berić has been named the 2020 #cffc Most Valuable Player. https://t.co/mmmQ5f6B2E",25,2020-11-16 19:16:43,7
199,1328416459354238978,"Dazzling debuts in MLS.

Berić, Pineda announced as 2020 #cffc award winners.",66,2020-11-16 19:15:39,9
200,1327657548644806656,"""Everything is possible.""",84,2020-11-14 17:00:00,6
201,1327374430058606593,2021 can't come soon enough.,75,2020-11-13 22:15:00,4
