,hashtags,symbols,user_mentions,urls,media
62,[],[],[],[],"[{'id': 1352659028833415169, 'id_str': '1352659028833415169', 'indices': [33, 56], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/1352659028833415169/pu/img/N1i74bB0_gxaOA1H.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/1352659028833415169/pu/img/N1i74bB0_gxaOA1H.jpg', 'url': 'https://t.co/MlZcfIouO4', 'display_url': 'pic.twitter.com/MlZcfIouO4', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1352659902481788928/video/1', 'type': 'photo', 'sizes': {'medium': {'w': 576, 'h': 576, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 576, 'h': 576, 'resize': 'fit'}, 'large': {'w': 576, 'h': 576, 'resize': 'fit'}}}]"
63,"[{'text': 'SuperDraft', 'indices': [14, 25]}]",[],[],"[{'url': 'https://t.co/ZgNUiFghiX', 'expanded_url': 'http://fw.to/IClyIbb', 'display_url': 'fw.to/IClyIbb', 'indices': [64, 87]}]",
64,[],[],"[{'screen_name': 'ForwardMSNFC', 'name': 'Forward Madison FC', 'id': 991320189634478080, 'id_str': '991320189634478080', 'indices': [5, 18]}]",[],"[{'id': 1352380128052072452, 'id_str': '1352380128052072452', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EsSej63XUAQyVHy.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsSej63XUAQyVHy.jpg', 'url': 'https://t.co/QfZZKbcflL', 'display_url': 'pic.twitter.com/QfZZKbcflL', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1352380534333308931/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}}]"
65,[],[],[],[],"[{'id': 1352377699222876168, 'id_str': '1352377699222876168', 'indices': [54, 77], 'media_url': 'http://pbs.twimg.com/media/EsScWixW8AgEqKh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsScWixW8AgEqKh.jpg', 'url': 'https://t.co/10RPpVl5YA', 'display_url': 'pic.twitter.com/10RPpVl5YA', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1352379453788319757/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
66,[],[],"[{'screen_name': 'jacksonragen12', 'name': 'Jackson Ragen', 'id': 1918201038, 'id_str': '1918201038', 'indices': [40, 55]}]",[],"[{'id': 1352373144301019136, 'id_str': '1352373144301019136', 'indices': [58, 81], 'media_url': 'http://pbs.twimg.com/media/EsSYNaXXIAAF-E6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsSYNaXXIAAF-E6.jpg', 'url': 'https://t.co/lWN4W1JeWj', 'display_url': 'pic.twitter.com/lWN4W1JeWj', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1352373444634140672/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
67,"[{'text': 'SuperDraft', 'indices': [5, 16]}]",[],[],"[{'url': 'https://t.co/REXcaOHWuW', 'expanded_url': 'https://twitter.com/i/broadcasts/1nAKELbymyvxL', 'display_url': 'twitter.com/i/broadcasts/1…', 'indices': [139, 162]}]",
68,"[{'text': 'SuperDraft', 'indices': [0, 11]}]",[],[],[],
69,[],[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]",[],"[{'id': 1351704714308677635, 'id_str': '1351704714308677635', 'indices': [38, 61], 'media_url': 'http://pbs.twimg.com/amplify_video_thumb/1351704714308677635/img/vDexRP8lMmSbfLaN.jpg', 'media_url_https': 'https://pbs.twimg.com/amplify_video_thumb/1351704714308677635/img/vDexRP8lMmSbfLaN.jpg', 'url': 'https://t.co/lCyFo3r5CO', 'display_url': 'pic.twitter.com/lCyFo3r5CO', 'expanded_url': 'https://twitter.com/VamosFire/status/1351918569190252548/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'large': {'w': 1024, 'h': 1280, 'resize': 'fit'}}, 'source_status_id': 1351918569190252548, 'source_status_id_str': '1351918569190252548', 'source_user_id': 1195080879615463425, 'source_user_id_str': '1195080879615463425'}]"
70,"[{'text': 'BrighterTogether', 'indices': [25, 42]}]",[],"[{'screen_name': 'SoldierField', 'name': 'Soldier Field', 'id': 119178220, 'id_str': '119178220', 'indices': [3, 16]}]",[],
71,"[{'text': 'VamosFire', 'indices': [72, 82]}]",[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}, {'screen_name': 'fedefutbolcrc', 'name': 'FEDEFUTBOL Costa Rica', 'id': 1090303602, 'id_str': '1090303602', 'indices': [55, 69]}]",[],"[{'id': 1351582147358973952, 'id_str': '1351582147358973952', 'indices': [83, 106], 'media_url': 'http://pbs.twimg.com/media/EsHIzVIXYAASpzk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsHIzVIXYAASpzk.jpg', 'url': 'https://t.co/1JuE3N8Zkx', 'display_url': 'pic.twitter.com/1JuE3N8Zkx', 'expanded_url': 'https://twitter.com/VamosFire/status/1351583384754130947/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}, 'source_status_id': 1351583384754130947, 'source_status_id_str': '1351583384754130947', 'source_user_id': 1195080879615463425, 'source_user_id_str': '1195080879615463425'}]"
72,"[{'text': 'MLKDay', 'indices': [48, 55]}]",[],[],"[{'url': 'https://t.co/eVcvBiMDYm', 'expanded_url': 'http://fw.to/iNIwI7N', 'display_url': 'fw.to/iNIwI7N', 'indices': [56, 79]}]","[{'id': 1351167063872552960, 'id_str': '1351167063872552960', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/media/EsBPSSpUwAAKGUQ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EsBPSSpUwAAKGUQ.jpg', 'url': 'https://t.co/4lIZ8ce8sB', 'display_url': 'pic.twitter.com/4lIZ8ce8sB', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1351176800962027533/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
73,[],[],[],"[{'url': 'https://t.co/bbEsnJjcX5', 'expanded_url': 'https://twitter.com/USYNT/status/1350544155517345794', 'display_url': 'twitter.com/USYNT/status/1…', 'indices': [24, 47]}]",
74,[],[],[],[],
75,[],[],[],[],
76,[],[],[],[],
77,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [59, 69]}]","[{'url': 'https://t.co/rocQiDUYKT', 'expanded_url': 'http://fw.to/owKCYKd', 'display_url': 'fw.to/owKCYKd', 'indices': [72, 95]}]",
78,[],[],[],[],
79,[],[],"[{'screen_name': 'chiredstarspr', 'name': 'chiredstarspr', 'id': 1351662396352425986, 'id_str': '1351662396352425986', 'indices': [0, 14]}, {'screen_name': 'madog_9', 'name': 'Madison Haley', 'id': 350682486, 'id_str': '350682486', 'indices': [15, 23]}, {'screen_name': 'madog_9', 'name': 'Madison Haley', 'id': 350682486, 'id_str': '350682486', 'indices': [44, 52]}]",[],
80,[],[],[],[],
81,[],[],"[{'screen_name': 'ChicagoSports', 'name': 'Chicago Tribune Sports', 'id': 8859802, 'id_str': '8859802', 'indices': [40, 54]}]","[{'url': 'https://t.co/kVpYrIFAaL', 'expanded_url': 'https://www.chicagotribune.com/sports/soccer/ct-chicago-fire-scouting-jhon-jader-duran-20210113-5z5ua4txlrcvrbvuqttf3jv63u-story.html', 'display_url': 'chicagotribune.com/sports/soccer/…', 'indices': [105, 128]}]",
82,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [26, 36]}]","[{'url': 'https://t.co/QHQQukzkr2', 'expanded_url': 'https://twitter.com/eMLS/status/1349190537702760449', 'display_url': 'twitter.com/eMLS/status/13…', 'indices': [91, 114]}]",
83,"[{'text': 'CFFC', 'indices': [123, 128]}]",[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [3, 13]}]",[],
84,[],[],"[{'screen_name': 'VamosFire', 'name': 'Chicago Fire FC', 'id': 1195080879615463425, 'id_str': '1195080879615463425', 'indices': [3, 13]}]",[],"[{'id': 1349062868508012549, 'id_str': '1349062868508012549', 'indices': [66, 89], 'media_url': 'http://pbs.twimg.com/media/ErjViAEW8AU1kqK.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErjViAEW8AU1kqK.jpg', 'url': 'https://t.co/OTNRg4BeqL', 'display_url': 'pic.twitter.com/OTNRg4BeqL', 'expanded_url': 'https://twitter.com/VamosFire/status/1349066511823073282/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1349066511823073282, 'source_status_id_str': '1349066511823073282', 'source_user_id': 1195080879615463425, 'source_user_id_str': '1195080879615463425'}]"
85,[],[],[],[],"[{'id': 1349046763320180742, 'id_str': '1349046763320180742', 'indices': [39, 62], 'media_url': 'http://pbs.twimg.com/media/ErjG4jkXAAYhGy0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErjG4jkXAAYhGy0.jpg', 'url': 'https://t.co/hyzOrTpU7Q', 'display_url': 'pic.twitter.com/hyzOrTpU7Q', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1349050671526514692/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1350, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}}}]"
86,[],[],[],"[{'url': 'https://t.co/E6GkRxbOF4', 'expanded_url': 'http://cf97.co/Inez30rsc7e', 'display_url': 'cf97.co/Inez30rsc7e', 'indices': [84, 107]}]","[{'id': 1348640573968801793, 'id_str': '1348640573968801793', 'indices': [108, 131], 'media_url': 'http://pbs.twimg.com/media/ErdqmhCXIAAM5X5.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErdqmhCXIAAM5X5.jpg', 'url': 'https://t.co/q4O63cCKMm', 'display_url': 'pic.twitter.com/q4O63cCKMm', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1348676324999749640/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
87,[],[],[],[],"[{'id': 1348659611897888776, 'id_str': '1348659611897888776', 'indices': [36, 59], 'media_url': 'http://pbs.twimg.com/media/ErdnCS3XUAAuGZY.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErdnCS3XUAAuGZY.jpg', 'url': 'https://t.co/cH1UetbCJR', 'display_url': 'pic.twitter.com/cH1UetbCJR', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1348661511028432897/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
88,[],[],"[{'screen_name': 'MLS', 'name': 'Major League Soccer', 'id': 107146095, 'id_str': '107146095', 'indices': [57, 61]}]","[{'url': 'https://t.co/TGbpSeTWg2', 'expanded_url': 'http://fw.to/8aEtw4i', 'display_url': 'fw.to/8aEtw4i', 'indices': [112, 135]}]",
89,[],[],[],[],"[{'id': 1348640559443947525, 'id_str': '1348640559443947525', 'indices': [100, 123], 'media_url': 'http://pbs.twimg.com/media/ErdWRqwW4AELID9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErdWRqwW4AELID9.jpg', 'url': 'https://t.co/gD6C3JTAHB', 'display_url': 'pic.twitter.com/gD6C3JTAHB', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1348653396073607170/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]"
90,[],[],[],"[{'url': 'https://t.co/dGW9rSFLJL', 'expanded_url': 'https://twitter.com/ChicagoBears/status/1348283458330628097', 'display_url': 'twitter.com/ChicagoBears/s…', 'indices': [42, 65]}]","[{'id': 1081976196764704768, 'id_str': '1081976196764704768', 'indices': [18, 41], 'media_url': 'http://pbs.twimg.com/media/DwPz1LXW0AIQJq8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/DwPz1LXW0AIQJq8.jpg', 'url': 'https://t.co/TJcLgygWfO', 'display_url': 'pic.twitter.com/TJcLgygWfO', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1081977660656488448/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}, 'source_status_id': 1081977660656488448, 'source_status_id_str': '1081977660656488448', 'source_user_id': 21677316, 'source_user_id_str': '21677316'}]"
91,[],[],[],"[{'url': 'https://t.co/qP1KEZS2v1', 'expanded_url': 'http://chicagofirefc.com/crest', 'display_url': 'chicagofirefc.com/crest', 'indices': [27, 50]}]","[{'id': 1348288496960761856, 'id_str': '1348288496960761856', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/tweet_video_thumb/ErYVPpQXcAAjWCt.jpg', 'media_url_https': 'https://pbs.twimg.com/tweet_video_thumb/ErYVPpQXcAAjWCt.jpg', 'url': 'https://t.co/sdA8S1Kqxq', 'display_url': 'pic.twitter.com/sdA8S1Kqxq', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1348291686821146624/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 410, 'h': 410, 'resize': 'fit'}, 'small': {'w': 410, 'h': 410, 'resize': 'fit'}, 'medium': {'w': 410, 'h': 410, 'resize': 'fit'}}}]"
92,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [24, 34]}]",[],
93,[],[],[],[],
94,[],[],[],[],"[{'id': 1347671402686664712, 'id_str': '1347671402686664712', 'indices': [23, 46], 'media_url': 'http://pbs.twimg.com/media/ErPkAB8XUAgDPh0.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErPkAB8XUAgDPh0.jpg', 'url': 'https://t.co/I6g59DBLEo', 'display_url': 'pic.twitter.com/I6g59DBLEo', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1347672225583927299/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 604, 'h': 680, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 960, 'h': 1080, 'resize': 'fit'}, 'medium': {'w': 960, 'h': 1080, 'resize': 'fit'}}}]"
95,[],[],[],"[{'url': 'https://t.co/qP1KEZS2v1', 'expanded_url': 'http://chicagofirefc.com/crest', 'display_url': 'chicagofirefc.com/crest', 'indices': [21, 44]}]","[{'id': 1347664937347391488, 'id_str': '1347664937347391488', 'indices': [45, 68], 'media_url': 'http://pbs.twimg.com/media/ErPeHsrXIAA3O40.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErPeHsrXIAA3O40.jpg', 'url': 'https://t.co/mMeBtYJZ6m', 'display_url': 'pic.twitter.com/mMeBtYJZ6m', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1347665266071764997/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}}]"
96,[],[],[],[],
97,[],[],"[{'screen_name': 'MotorolaUS', 'name': 'motorolaus', 'id': 49753110, 'id_str': '49753110', 'indices': [0, 11]}]",[],
98,[],[],"[{'screen_name': 'sentrock', 'name': 'W$', 'id': 336781536, 'id_str': '336781536', 'indices': [3, 12]}]","[{'url': 'https://t.co/PtiphnxGP7', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1347581355555778560', 'display_url': 'twitter.com/ChicagoFire/st…', 'indices': [44, 67]}]",
99,[],[],"[{'screen_name': 'kevincoval', 'name': 'Kevin Coval', 'id': 354397291, 'id_str': '354397291', 'indices': [3, 14]}, {'screen_name': 'ChicagoFire', 'name': 'Chicago Fire FC', 'id': 21677316, 'id_str': '21677316', 'indices': [89, 101]}]",[],
100,[],[],[],[],
101,[],[],[],[],
102,[],[],[],"[{'url': 'https://t.co/ZYATExj655', 'expanded_url': 'http://cf97.co/A6yq30rrOQa', 'display_url': 'cf97.co/A6yq30rrOQa', 'indices': [127, 150]}]",
103,[],[],[],"[{'url': 'https://t.co/qP1KEZS2v1', 'expanded_url': 'http://chicagofirefc.com/crest', 'display_url': 'chicagofirefc.com/crest', 'indices': [27, 50]}]","[{'id': 1347545824977428480, 'id_str': '1347545824977428480', 'indices': [51, 74], 'media_url': 'http://pbs.twimg.com/media/ErNyz1UXAAQVrbw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErNyz1UXAAQVrbw.jpg', 'url': 'https://t.co/HHM4lqPC7y', 'display_url': 'pic.twitter.com/HHM4lqPC7y', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1347581355555778560/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 720, 'resize': 'fit'}, 'large': {'w': 720, 'h': 720, 'resize': 'fit'}}}]"
104,"[{'text': 'CFFC', 'indices': [78, 83]}]",[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [3, 13]}]",[],"[{'id': 1347026004594876418, 'id_str': '1347026004594876418', 'indices': [84, 107], 'media_url': 'http://pbs.twimg.com/media/ErGZA6sXYAIO-um.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErGZA6sXYAIO-um.jpg', 'url': 'https://t.co/NFTf5rMog4', 'display_url': 'pic.twitter.com/NFTf5rMog4', 'expanded_url': 'https://twitter.com/KidM3mito/status/1347026879073677313/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}, 'source_status_id': 1347026879073677313, 'source_status_id_str': '1347026879073677313', 'source_user_id': 834100159323766784, 'source_user_id_str': '834100159323766784'}]"
105,[],[],[],[],"[{'id': 1346867925605638146, 'id_str': '1346867925605638146', 'indices': [61, 84], 'media_url': 'http://pbs.twimg.com/media/ErEJrs_XUAMvito.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErEJrs_XUAMvito.jpg', 'url': 'https://t.co/e2phGxbaKm', 'display_url': 'pic.twitter.com/e2phGxbaKm', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1346874166897745925/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
106,[],[],"[{'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [37, 47]}]","[{'url': 'https://t.co/W1OwyFEeG3', 'expanded_url': 'http://cf97.co/7uf330rrtj7', 'display_url': 'cf97.co/7uf330rrtj7', 'indices': [53, 76]}]","[{'id': 1346675980899930113, 'id_str': '1346675980899930113', 'indices': [77, 100], 'media_url': 'http://pbs.twimg.com/media/ErBaq20XUAEVd2s.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ErBaq20XUAEVd2s.jpg', 'url': 'https://t.co/HjoAxDygR5', 'display_url': 'pic.twitter.com/HjoAxDygR5', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1346678511214469120/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1080, 'resize': 'fit'}}}]"
107,[],[],"[{'screen_name': 'eMLS', 'name': '🎮 Major League Soccer', 'id': 922506058865704960, 'id_str': '922506058865704960', 'indices': [5, 10]}, {'screen_name': 'KidM3mito', 'name': 'Memo', 'id': 834100159323766784, 'id_str': '834100159323766784', 'indices': [48, 58]}]",[],
108,"[{'text': 'USMNT', 'indices': [62, 68]}]",[],[],[],
109,[],[],"[{'screen_name': 'mikeflo00', 'name': 'Michael', 'id': 276259340, 'id_str': '276259340', 'indices': [0, 10]}]",[],
110,[],[],[],[],"[{'id': 1345785370118483968, 'id_str': '1345785370118483968', 'indices': [15, 38], 'media_url': 'http://pbs.twimg.com/media/Eq0wqfHUcAAzr2q.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Eq0wqfHUcAAzr2q.jpg', 'url': 'https://t.co/bHsWGAR2dr', 'display_url': 'pic.twitter.com/bHsWGAR2dr', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1345785831756189696/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1080, 'h': 1080, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]"
111,[],[],[],[],"[{'id': 1344690220382318592, 'id_str': '1344690220382318592', 'indices': [26, 49], 'media_url': 'http://pbs.twimg.com/media/EqlNelCUUAEXLAI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EqlNelCUUAEXLAI.jpg', 'url': 'https://t.co/B4ntgo3cRD', 'display_url': 'pic.twitter.com/B4ntgo3cRD', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1344886072199815170/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 320, 'h': 400, 'resize': 'fit'}, 'small': {'w': 320, 'h': 400, 'resize': 'fit'}, 'large': {'w': 320, 'h': 400, 'resize': 'fit'}}}]"
112,[],[],[],[],
113,[],[],[],[],"[{'id': 1343586381126242305, 'id_str': '1343586381126242305', 'indices': [24, 47], 'media_url': 'http://pbs.twimg.com/media/EqgL7MqVgAAnykZ.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EqgL7MqVgAAnykZ.jpg', 'url': 'https://t.co/mwIGf5odnc', 'display_url': 'pic.twitter.com/mwIGf5odnc', 'expanded_url': 'https://twitter.com/ChicagoFire/status/1344340879050375168/video/1', 'type': 'photo', 'sizes': {'large': {'w': 720, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 720, 'h': 900, 'resize': 'fit'}}}]"
